time_step,total_seconds,hours,minutes,seconds,rpm,band,caution_seconds,redline_seconds
164760,156480,43,28,0,8281,Cruise,18720,13440
164820,156540,43,29,0,4118,Climb,18720,13440
164880,156600,43,30,0,1479,Idle,18720,13440
164940,156660,43,31,0,4388,Climb,18720,13440
165000,156660,43,31,0,163,PowerOff,18720,13440
165060,156720,43,32,0,3039,Idle,18720,13440
165120,156780,43,33,0,6514,Cruise,18720,13440
165180,156840,43,34,0,9513,Caution,18780,13440
165240,156900,43,35,0,4638,Climb,18780,13440
165300,156960,43,36,0,9998,RedLine,18780,13500
165360,157020,43,37,0,4468,Climb,18780,13500
165420,157080,43,38,0,9482,Caution,18840,13500
165480,157140,43,39,0,4235,Climb,18840,13500
165540,157200,43,40,0,9178,Caution,18900,13500
165600,157260,43,41,0,7877,Cruise,18900,13500
165660,157320,43,42,0,2112,Idle,18900,13500
165720,157380,43,43,0,8863,Cruise,18900,13500
165780,157440,43,44,0,6534,Cruise,18900,13500
165840,157500,43,45,0,2302,Idle,18900,13500
165900,157560,43,46,0,10160,RedLine,18900,13560
165960,157620,43,47,0,10114,RedLine,18900,13620
166020,157680,43,48,0,1784,Idle,18900,13620
166080,157740,43,49,0,8410,Cruise,18900,13620
166140,157800,43,50,0,3871,Climb,18900,13620
166200,157860,43,51,0,2252,Idle,18900,13620
166260,157920,43,52,0,6746,Cruise,18900,13620
166320,157980,43,53,0,6373,Cruise,18900,13620
166380,158040,43,54,0,5599,Climb,18900,13620
166440,158040,43,54,0,115,PowerOff,18900,13620
166500,158100,43,55,0,4164,Climb,18900,13620
166560,158100,43,55,0,602,PowerOff,18900,13620
166620,158160,43,56,0,10301,OverLimit,18900,13680
166680,158220,43,57,0,1538,Idle,18900,13680
166740,158280,43,58,0,7970,Cruise,18900,13680
166800,158340,43,59,0,5957,Climb,18900,13680
166860,158340,43,59,0,387,PowerOff,18900,13680
166920,158400,44,0,0,1800,Idle,18900,13680
166980,158460,44,1,0,9585,Caution,18960,13680
167040,158520,44,2,0,7020,Cruise,18960,13680
167100,158580,44,3,0,5270,Climb,18960,13680
167160,158640,44,4,0,7400,Cruise,18960,13680
167220,158700,44,5,0,5919,Climb,18960,13680
167280,158760,44,6,0,10806,OverLimit,18960,13740
167340,158820,44,7,0,2281,Idle,18960,13740
167400,158880,44,8,0,4737,Climb,18960,13740
167460,158940,44,9,0,5750,Climb,18960,13740
167520,159000,44,10,0,2534,Idle,18960,13740
167580,159060,44,11,0,6611,Cruise,18960,13740
167640,159120,44,12,0,4734,Climb,18960,13740
167700,159180,44,13,0,10770,OverLimit,18960,13800
167760,159240,44,14,0,6791,Cruise,18960,13800
167820,159300,44,15,0,1672,Idle,18960,13800
167880,159360,44,16,0,9780,Caution,19020,13800
167940,159420,44,17,0,4182,Climb,19020,13800
168000,159480,44,18,0,9911,RedLine,19020,13860
168060,159540,44,19,0,4215,Climb,19020,13860
168120,159540,44,19,0,243,PowerOff,19020,13860
168180,159600,44,20,0,3570,Climb,19020,13860
168240,159660,44,21,0,6205,Cruise,19020,13860
168300,159720,44,22,0,7793,Cruise,19020,13860
168360,159780,44,23,0,10096,RedLine,19020,13920
168420,159840,44,24,0,9328,Caution,19080,13920
168480,159900,44,25,0,4548,Climb,19080,13920
168540,159960,44,26,0,3931,Climb,19080,13920
168600,160020,44,27,0,3352,Idle,19080,13920
168660,160080,44,28,0,1130,Idle,19080,13920
168720,160140,44,29,0,6310,Cruise,19080,13920
168780,160200,44,30,0,5719,Climb,19080,13920
168840,160260,44,31,0,7967,Cruise,19080,13920
168900,160320,44,32,0,2057,Idle,19080,13920
168960,160380,44,33,0,8423,Cruise,19080,13920
169020,160440,44,34,0,6948,Cruise,19080,13920
169080,160500,44,35,0,3985,Climb,19080,13920
169140,160560,44,36,0,6537,Cruise,19080,13920
169200,160620,44,37,0,6833,Cruise,19080,13920
169260,160680,44,38,0,4664,Climb,19080,13920
169320,160740,44,39,0,7273,Cruise,19080,13920
169380,160800,44,40,0,9067,Caution,19140,13920
169440,160860,44,41,0,10100,RedLine,19140,13980
169500,160920,44,42,0,1495,Idle,19140,13980
169560,160980,44,43,0,3585,Climb,19140,13980
169620,161040,44,44,0,5937,Climb,19140,13980
169680,161100,44,45,0,7414,Cruise,19140,13980
169740,161160,44,46,0,7193,Cruise,19140,13980
169800,161220,44,47,0,5050,Climb,19140,13980
169860,161280,44,48,0,7994,Cruise,19140,13980
169920,161340,44,49,0,7826,Cruise,19140,13980
169980,161400,44,50,0,10900,OverLimit,19140,14040
170040,161460,44,51,0,8782,Cruise,19140,14040
170100,161520,44,52,0,3930,Climb,19140,14040
170160,161580,44,53,0,6376,Cruise,19140,14040
170220,161640,44,54,0,10098,RedLine,19140,14100
170280,161700,44,55,0,6403,Cruise,19140,14100
170340,161760,44,56,0,10531,OverLimit,19140,14160
170400,161820,44,57,0,4139,Climb,19140,14160
170460,161880,44,58,0,3334,Idle,19140,14160
170520,161940,44,59,0,9553,Caution,19200,14160
170580,162000,45,0,0,10093,RedLine,19200,14220
170640,162060,45,1,0,5301,Climb,19200,14220
170700,162120,45,2,0,6271,Cruise,19200,14220
170760,162180,45,3,0,1186,Idle,19200,14220
170820,162240,45,4,0,9411,Caution,19260,14220
170880,162300,45,5,0,5107,Climb,19260,14220
170940,162360,45,6,0,2808,Idle,19260,14220
171000,162420,45,7,0,5888,Climb,19260,14220
171060,162480,45,8,0,4400,Climb,19260,14220
171120,162540,45,9,0,7968,Cruise,19260,14220
171180,162600,45,10,0,2283,Idle,19260,14220
171240,162660,45,11,0,10189,RedLine,19260,14280
171300,162720,45,12,0,4708,Climb,19260,14280
171360,162780,45,13,0,9916,RedLine,19260,14340
171420,162840,45,14,0,8690,Cruise,19260,14340
171480,162900,45,15,0,7300,Cruise,19260,14340
171540,162960,45,16,0,7686,Cruise,19260,14340
171600,163020,45,17,0,4892,Climb,19260,14340
171660,163080,45,18,0,2583,Idle,19260,14340
171720,163140,45,19,0,3751,Climb,19260,14340
171780,163200,45,20,0,3500,Idle,19260,14340
171840,163260,45,21,0,4423,Climb,19260,14340
171900,163320,45,22,0,3748,Climb,19260,14340
171960,163380,45,23,0,9953,RedLine,19260,14400
172020,163440,45,24,0,2462,Idle,19260,14400
172080,163500,45,25,0,7338,Cruise,19260,14400
172140,163560,45,26,0,4303,Climb,19260,14400
172200,163620,45,27,0,8037,Cruise,19260,14400
172260,163680,45,28,0,6800,Cruise,19260,14400
172320,163740,45,29,0,7362,Cruise,19260,14400
172380,163800,45,30,0,6040,Cruise,19260,14400
172440,163860,45,31,0,10389,OverLimit,19260,14460
172500,163860,45,31,0,23,PowerOff,19260,14460
172560,163920,45,32,0,4441,Climb,19260,14460
172620,163980,45,33,0,6291,Cruise,19260,14460
172680,164040,45,34,0,3451,Idle,19260,14460
172740,164100,45,35,0,5549,Climb,19260,14460
172800,164160,45,36,0,7394,Cruise,19260,14460
172860,164220,45,37,0,3276,Idle,19260,14460
172920,164280,45,38,0,6372,Cruise,19260,14460
172980,164340,45,39,0,2965,Idle,19260,14460
173040,164400,45,40,0,8762,Cruise,19260,14460
173100,164460,45,41,0,9903,RedLine,19260,14520
173160,164520,45,42,0,9853,RedLine,19260,14580
173220,164580,45,43,0,7409,Cruise,19260,14580
173280,164640,45,44,0,4868,Climb,19260,14580
173340,164640,45,44,0,286,PowerOff,19260,14580
173400,164700,45,45,0,3058,Idle,19260,14580
173460,164760,45,46,0,9485,Caution,19320,14580
173520,164820,45,47,0,9509,Caution,19380,14580
173580,164880,45,48,0,7373,Cruise,19380,14580
173640,164940,45,49,0,9087,Caution,19440,14580
173700,165000,45,50,0,5247,Climb,19440,14580
173760,165060,45,51,0,6534,Cruise,19440,14580
173820,165120,45,52,0,8011,Cruise,19440,14580
173880,165180,45,53,0,8309,Cruise,19440,14580
173940,165240,45,54,0,9769,Caution,19500,14580
174000,165300,45,55,0,7355,Cruise,19500,14580
174060,165360,45,56,0,9832,RedLine,19500,14640
174120,165420,45,57,0,7667,Cruise,19500,14640
174180,165480,45,58,0,1765,Idle,19500,14640
174240,165540,45,59,0,6891,Cruise,19500,14640
174300,165600,46,0,0,8531,Cruise,19500,14640
174360,165660,46,1,0,3567,Climb,19500,14640
174420,165720,46,2,0,7282,Cruise,19500,14640
174480,165780,46,3,0,4985,Climb,19500,14640
174540,165840,46,4,0,8856,Cruise,19500,14640
174600,165900,46,5,0,1222,Idle,19500,14640
174660,165960,46,6,0,9975,RedLine,19500,14700
174720,166020,46,7,0,10105,RedLine,19500,14760
174780,166080,46,8,0,9072,Caution,19560,14760
174840,166140,46,9,0,7598,Cruise,19560,14760
174900,166200,46,10,0,8816,Cruise,19560,14760
174960,166260,46,11,0,4021,Climb,19560,14760
175020,166320,46,12,0,7870,Cruise,19560,14760
175080,166380,46,13,0,1286,Idle,19560,14760
175140,166440,46,14,0,6532,Cruise,19560,14760
175200,166500,46,15,0,9740,Caution,19620,14760
175260,166560,46,16,0,3636,Climb,19620,14760
175320,166620,46,17,0,4314,Climb,19620,14760
175380,166680,46,18,0,9154,Caution,19680,14760
175440,166740,46,19,0,5863,Climb,19680,14760
175500,166800,46,20,0,8795,Cruise,19680,14760
175560,166860,46,21,0,5616,Climb,19680,14760
175620,166920,46,22,0,1607,Idle,19680,14760
175680,166980,46,23,0,1587,Idle,19680,14760
175740,167040,46,24,0,4396,Climb,19680,14760
175800,167100,46,25,0,9635,Caution,19740,14760
175860,167160,46,26,0,7652,Cruise,19740,14760
175920,167220,46,27,0,7131,Cruise,19740,14760
175980,167280,46,28,0,6951,Cruise,19740,14760
176040,167340,46,29,0,3030,Idle,19740,14760
176100,167400,46,30,0,4516,Climb,19740,14760
176160,167460,46,31,0,6401,Cruise,19740,14760
176220,167520,46,32,0,9740,Caution,19800,14760
176280,167580,46,33,0,10752,OverLimit,19800,14820
176340,167640,46,34,0,5246,Climb,19800,14820
176400,167700,46,35,0,9690,Caution,19860,14820
176460,167760,46,36,0,3878,Climb,19860,14820
176520,167820,46,37,0,7974,Cruise,19860,14820
176580,167880,46,38,0,8291,Cruise,19860,14820
176640,167940,46,39,0,9972,RedLine,19860,14880
176700,168000,46,40,0,10645,OverLimit,19860,14940
176760,168000,46,40,0,17,PowerOff,19860,14940
176820,168060,46,41,0,7839,Cruise,19860,14940
176880,168120,46,42,0,5650,Climb,19860,14940
176940,168180,46,43,0,6431,Cruise,19860,14940
177000,168240,46,44,0,5740,Climb,19860,14940
177060,168300,46,45,0,6773,Cruise,19860,14940
177120,168360,46,46,0,3973,Climb,19860,14940
177180,168420,46,47,0,7540,Cruise,19860,14940
177240,168480,46,48,0,2991,Idle,19860,14940
177300,168540,46,49,0,8349,Cruise,19860,14940
177360,168600,46,50,0,4343,Climb,19860,14940
177420,168600,46,50,0,188,PowerOff,19860,14940
177480,168660,46,51,0,8427,Cruise,19860,14940
177540,168720,46,52,0,4362,Climb,19860,14940
177600,168780,46,53,0,7902,Cruise,19860,14940
177660,168840,46,54,0,5613,Climb,19860,14940
177720,168840,46,54,0,502,PowerOff,19860,14940
177780,168900,46,55,0,9421,Caution,19920,14940
177840,168960,46,56,0,7888,Cruise,19920,14940
177900,169020,46,57,0,7587,Cruise,19920,14940
177960,169020,46,57,0,354,PowerOff,19920,14940
178020,169080,46,58,0,8544,Cruise,19920,14940
178080,169140,46,59,0,8221,Cruise,19920,14940
178140,169200,47,0,0,8390,Cruise,19920,14940
178200,169260,47,1,0,5106,Climb,19920,14940
178260,169260,47,1,0,398,PowerOff,19920,14940
178320,169320,47,2,0,8390,Cruise,19920,14940
178380,169380,47,3,0,4697,Climb,19920,14940
178440,169440,47,4,0,10169,RedLine,19920,15000
178500,169500,47,5,0,8111,Cruise,19920,15000
178560,169560,47,6,0,5525,Climb,19920,15000
178620,169620,47,7,0,2681,Idle,19920,15000
178680,169680,47,8,0,4443,Climb,19920,15000
178740,169740,47,9,0,5126,Climb,19920,15000
178800,169800,47,10,0,8924,Cruise,19920,15000
178860,169800,47,10,0,268,PowerOff,19920,15000
178920,169860,47,11,0,7824,Cruise,19920,15000
178980,169920,47,12,0,6732,Cruise,19920,15000
179040,169980,47,13,0,2357,Idle,19920,15000
179100,170040,47,14,0,8856,Cruise,19920,15000
179160,170100,47,15,0,9356,Caution,19980,15000
179220,170160,47,16,0,9337,Caution,20040,15000
179280,170220,47,17,0,9854,RedLine,20040,15060
179340,170280,47,18,0,7946,Cruise,20040,15060
179400,170340,47,19,0,3188,Idle,20040,15060
179460,170400,47,20,0,6555,Cruise,20040,15060
179520,170460,47,21,0,8951,Cruise,20040,15060
179580,170520,47,22,0,4852,Climb,20040,15060
179640,170580,47,23,0,6096,Cruise,20040,15060
179700,170640,47,24,0,7484,Cruise,20040,15060
179760,170700,47,25,0,4651,Climb,20040,15060
179820,170760,47,26,0,9198,Caution,20100,15060
179880,170820,47,27,0,9792,Caution,20160,15060
179940,170880,47,28,0,8342,Cruise,20160,15060
